"Hugo_Symbol","Percent_Mut","Percent_AMP","Percent_DEL","Percent_AnyAlteration"
"FRZB",0.586510263929619,0,0,0.586510263929619
"FSCB",0.879765395894428,0,0,0.879765395894428
"FSCN1",0.293255131964809,1.46627565982405,0,1.75953079178886
"FSCN2",0.586510263929619,0.879765395894428,0,1.46627565982405
"FSCN3",0.586510263929619,0.293255131964809,0,0.879765395894428
"FSD1",0.586510263929619,0.586510263929619,0,1.17302052785924
"FSD2",0.293255131964809,0,0,0.293255131964809
"FSHR",0.293255131964809,0,0,0.293255131964809
"FSIP2",0.586510263929619,0,0,0.586510263929619
"FST",0.293255131964809,0,0,0.293255131964809
"FSTL1",0.293255131964809,0,0,0.293255131964809
"FSTL4",0.879765395894428,0,0.293255131964809,1.17302052785924
"FSTL5",1.46627565982405,0.293255131964809,0.293255131964809,1.75953079178886
"FTH1",0.293255131964809,0,0,0.293255131964809
"FTL",0.293255131964809,0,0.293255131964809,0.586510263929619
"FTMT",1.17302052785924,0,0,1.17302052785924
"FTO",0.293255131964809,0,0,0.293255131964809
"FTSJ1",0.293255131964809,0,0.293255131964809,0.586510263929619
"FTSJ2",0.293255131964809,0.879765395894428,0,1.17302052785924
"FTSJD2",0.293255131964809,0.293255131964809,0,0.586510263929619
"FUBP1",0.293255131964809,0.293255131964809,0,0.293255131964809
"FUBP3",0.293255131964809,0.586510263929619,0,0.879765395894428
"FUCA1",1.17302052785924,0,0,1.17302052785924
"FURIN",0.293255131964809,0,0,0.293255131964809
"FUS",0.879765395894428,0.293255131964809,0,1.17302052785924
"FUT10",0.293255131964809,0,0,0.293255131964809
"FUT2",0.293255131964809,0,0.293255131964809,0.586510263929619
"FUT3",0.586510263929619,0,0,0.586510263929619
"FUT4",0.293255131964809,0.293255131964809,0,0.586510263929619
"FUT5",1.17302052785924,0,0,1.17302052785924
"FUT6",0.586510263929619,0,0,0.586510263929619
"FUT8",0.586510263929619,0,0,0.586510263929619
"FXR1",0.293255131964809,2.63929618768328,0,2.93255131964809
"FXR2",0.879765395894428,0,0.879765395894428,1.75953079178886
"FYCO1",0.586510263929619,0,0,0.586510263929619
"FYN",0.586510263929619,0,0,0.586510263929619
"FYTTD1",0.293255131964809,0.293255131964809,0,0.586510263929619
"FZD1",0.586510263929619,2.05278592375367,0.293255131964809,2.63929618768328
"FZD10",0.879765395894428,0,0,0.879765395894428
"FZD4",0.293255131964809,0.293255131964809,0,0.586510263929619
"FZD6",0.293255131964809,0,0,0.293255131964809
"FZD7",0.293255131964809,0,0,0.293255131964809
"FZD8",0.293255131964809,0,0,0.293255131964809
"FZD9",1.17302052785924,1.75953079178886,0,2.93255131964809
"FZR1",0.586510263929619,0.586510263929619,0,1.17302052785924
"G3BP1",0.586510263929619,0,0,0.586510263929619
"G6PC",1.17302052785924,0,0.293255131964809,1.46627565982405
"G6PC2",0.293255131964809,0.293255131964809,0,0.586510263929619
"G6PC3",0.586510263929619,0,0.293255131964809,0.879765395894428
"G6PD",0.586510263929619,0.586510263929619,0,1.17302052785924
"GAA",0.586510263929619,0.879765395894428,0,1.46627565982405
"GAB2",0.879765395894428,0,0,0.879765395894428
"GAB3",0.293255131964809,0.293255131964809,0,0.586510263929619
"GAB4",0.879765395894428,0.293255131964809,0,1.17302052785924
"GABBR1",0.293255131964809,0,0,0.293255131964809
"GABPA",0.293255131964809,0,0,0.293255131964809
"GABPB1",0.879765395894428,0,0.293255131964809,1.17302052785924
"GABRA1",2.63929618768328,0,0,2.63929618768328
"GABRA3",0.586510263929619,0.293255131964809,0,0.879765395894428
"GABRA4",2.05278592375367,0,0,2.05278592375367
"GABRA5",0.879765395894428,0,0.293255131964809,1.17302052785924
"GABRA6",3.81231671554252,0,0,3.81231671554252
"GABRB1",0.586510263929619,0,0,0.586510263929619
"GABRB2",2.34604105571848,0,0,2.34604105571848
"GABRB3",1.75953079178886,0,0.293255131964809,2.05278592375367
"GABRD",0.879765395894428,0.586510263929619,0.586510263929619,2.05278592375367
"GABRE",1.17302052785924,0.293255131964809,0.293255131964809,1.75953079178886
"GABRG1",0.879765395894428,0,0,0.879765395894428
"GABRG2",1.46627565982405,0,0,1.46627565982405
"GABRP",0.879765395894428,0,0,0.879765395894428
"GABRQ",0.293255131964809,0.293255131964809,0,0.586510263929619
"GABRR1",0.586510263929619,0,0,0.586510263929619
"GABRR2",0.293255131964809,0,0,0.293255131964809
"GAD1",0.586510263929619,0.293255131964809,0,0.879765395894428
"GADD45B",0.293255131964809,1.75953079178886,0,2.05278592375367
"GADL1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GAGE2A",0.293255131964809,0,0.293255131964809,0.586510263929619
"GAK",0.586510263929619,0,0,0.586510263929619
"GAL",0.293255131964809,0.293255131964809,0,0.586510263929619
"GAL3ST1",0.586510263929619,0.293255131964809,0.293255131964809,1.17302052785924
"GAL3ST4",1.46627565982405,0.586510263929619,0,2.05278592375367
"GALK1",0.293255131964809,1.46627565982405,0,1.75953079178886
"GALK2",0.293255131964809,0,0.293255131964809,0.586510263929619
"GALM",0.293255131964809,0,0,0.293255131964809
"GALNT1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GALNT11",0.586510263929619,1.17302052785924,0,1.75953079178886
"GALNT12",0.293255131964809,0.293255131964809,0,0.586510263929619
"GALNT13",0.586510263929619,0,0.293255131964809,0.879765395894428
"GALNT14",1.17302052785924,0.586510263929619,0,1.75953079178886
"GALNT2",0.586510263929619,0,0,0.586510263929619
"GALNT4",0.586510263929619,0,0,0.586510263929619
"GALNT5",0.879765395894428,0,0,0.879765395894428
"GALNT6",0.586510263929619,0.586510263929619,0,0.879765395894428
"GALNT7",0.293255131964809,0.293255131964809,0.293255131964809,0.879765395894428
"GALNT8",0.293255131964809,0.293255131964809,0,0.586510263929619
"GALNT9",0.879765395894428,0.293255131964809,0.293255131964809,1.46627565982405
"GALNTL1",0.586510263929619,0,0,0.586510263929619
"GALNTL4",0.293255131964809,0,0,0.293255131964809
"GALNTL6",0.293255131964809,0.586510263929619,0.293255131964809,1.17302052785924
"GALP",0.293255131964809,0,0.293255131964809,0.586510263929619
"GALR1",0.293255131964809,0,0,0.293255131964809
"GALT",0.293255131964809,0.586510263929619,0.293255131964809,1.17302052785924
"GAMT",0.293255131964809,0.879765395894428,0,1.17302052785924
"GAN",0.293255131964809,0,0,0.293255131964809
"GANAB",0.586510263929619,0,0,0.586510263929619
"GANC",0.293255131964809,0,0.293255131964809,0.586510263929619
"GAPDH",0.293255131964809,0.293255131964809,0,0.586510263929619
"GAPDHS",0.586510263929619,0.586510263929619,0,1.17302052785924
"GAPVD1",0.879765395894428,0.293255131964809,0,1.17302052785924
"GARNL3",0.293255131964809,0.293255131964809,0,0.586510263929619
"GARS",0.586510263929619,2.05278592375367,0,2.63929618768328
"GART",0.293255131964809,0.293255131964809,0,0.586510263929619
"GAS2L1",0.293255131964809,0.586510263929619,0,0.879765395894428
"GAS2L2",1.46627565982405,0.293255131964809,0.293255131964809,2.05278592375367
"GAS6",0.293255131964809,0.293255131964809,0,0.586510263929619
"GAS7",0.293255131964809,0,0.293255131964809,0.586510263929619
"GATA3",0.293255131964809,0,0,0.293255131964809
"GATA4",0.586510263929619,0,0.293255131964809,0.879765395894428
"GATA6",1.17302052785924,0,0,1.17302052785924
"GATAD2A",0.293255131964809,0.293255131964809,0,0.586510263929619
"GATAD2B",0.293255131964809,0.293255131964809,0,0.586510263929619
"GATM",0.586510263929619,0,0.293255131964809,0.879765395894428
"GBA2",0.293255131964809,0.879765395894428,0.293255131964809,1.46627565982405
"GBE1",0.293255131964809,0,0,0.293255131964809
"GBF1",0.293255131964809,0,0.293255131964809,0.586510263929619
"GBGT1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GBP1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GBP3",0.293255131964809,0.293255131964809,0,0.586510263929619
"GBP4",0.293255131964809,0.293255131964809,0,0.586510263929619
"GBP5",0.879765395894428,0.293255131964809,0,0.879765395894428
"GBP7",0.293255131964809,0.293255131964809,0,0.293255131964809
"GBX1",0.586510263929619,0.293255131964809,0,0.879765395894428
"GC",0.879765395894428,0,0.293255131964809,1.17302052785924
"GCA",0.293255131964809,0,0,0.293255131964809
"GCAT",0.586510263929619,0.586510263929619,0,1.17302052785924
"GCC1",0.586510263929619,0.293255131964809,0,0.879765395894428
"GCC2",1.17302052785924,0.586510263929619,0,1.75953079178886
"GCDH",0.293255131964809,0.293255131964809,0,0.586510263929619
"GCET2",0.293255131964809,0,0,0.293255131964809
"GCFC1",0.586510263929619,0,0,0.586510263929619
"GCG",0.293255131964809,0,0,0.293255131964809
"GCK",0.293255131964809,1.75953079178886,0,2.05278592375367
"GCLC",0.293255131964809,0.293255131964809,0,0.586510263929619
"GCM2",0.293255131964809,0,0,0.293255131964809
"GCN1L1",1.17302052785924,0,0,1.17302052785924
"GCNT1",0.586510263929619,0.293255131964809,0.293255131964809,1.17302052785924
"GCNT3",0.293255131964809,0,0.293255131964809,0.586510263929619
"GCNT4",0.586510263929619,0,0.293255131964809,0.879765395894428
"GCOM1",0.293255131964809,0.293255131964809,0.293255131964809,0.879765395894428
"GDA",0.293255131964809,0.293255131964809,0.293255131964809,0.879765395894428
"GDF10",0.586510263929619,0.293255131964809,0.586510263929619,1.46627565982405
"GDF2",0.293255131964809,0.293255131964809,0.586510263929619,1.17302052785924
"GDF3",0.293255131964809,0.293255131964809,0,0.586510263929619
"GDF5",0.586510263929619,0.293255131964809,0,0.879765395894428
"GDF6",0.293255131964809,0,0,0.293255131964809
"GDF7",0.293255131964809,0.293255131964809,0,0.586510263929619
"GDF9",0.293255131964809,0,0.293255131964809,0.586510263929619
"GDI1",0.879765395894428,0.586510263929619,0,1.46627565982405
"GDNF",0.586510263929619,0.586510263929619,0,1.17302052785924
"GDPD2",0.586510263929619,0,0,0.586510263929619
"GDPD3",0.879765395894428,0,0,0.879765395894428
"GDPD4",0.293255131964809,0,0,0.293255131964809
"GDPD5",0.586510263929619,0,0.293255131964809,0.879765395894428
"GEFT",1.17302052785924,0,0,1.17302052785924
"GEM",0.293255131964809,0,0,0.293255131964809
"GEMIN4",0.293255131964809,0,0.293255131964809,0.586510263929619
"GEMIN8",0.293255131964809,0.293255131964809,0.293255131964809,0.879765395894428
"GEN1",0.293255131964809,0.586510263929619,0,0.879765395894428
"GFAP",0.293255131964809,0,0.293255131964809,0.586510263929619
"GFI1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GFI1B",0.586510263929619,0.293255131964809,0,0.879765395894428
"GFM1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GFM2",0.586510263929619,0,0.293255131964809,0.879765395894428
"GFOD2",0.293255131964809,0,0,0.293255131964809
"GFPT1",0.293255131964809,0,0,0.293255131964809
"GFPT2",0.293255131964809,0,0,0.293255131964809
"GFRA1",0.293255131964809,0,0.293255131964809,0.586510263929619
"GFRA2",0.293255131964809,0,0,0.293255131964809
"GFRA4",0.586510263929619,0,0,0.586510263929619
"GFRAL",1.17302052785924,0.293255131964809,0.293255131964809,1.75953079178886
"GGA1",0.293255131964809,0.586510263929619,0,0.879765395894428
"GGA2",0.293255131964809,0,0.293255131964809,0.586510263929619
"GGH",0.293255131964809,0,0,0.293255131964809
"GGNBP2",0.586510263929619,0.293255131964809,0.586510263929619,1.46627565982405
"GGT1",0.293255131964809,0.586510263929619,0,0.879765395894428
"GGT5",0.586510263929619,0.586510263929619,0,1.17302052785924
"GGT7",0.293255131964809,0.293255131964809,0,0.586510263929619
"GGTLC1",0.293255131964809,0,0.293255131964809,0.586510263929619
"GH2",0.293255131964809,0.293255131964809,0,0.586510263929619
"GHITM",0.293255131964809,0,0.293255131964809,0.586510263929619
"GHR",0.293255131964809,0.293255131964809,0,0.586510263929619
"GHRH",0.293255131964809,0,0,0.293255131964809
"GHRHR",0.586510263929619,2.34604105571848,0,2.93255131964809
"GHSR",0.586510263929619,0.879765395894428,0,1.46627565982405
"GIF",0.293255131964809,0,0,0.293255131964809
"GIGYF1",0.586510263929619,0.586510263929619,0,1.17302052785924
"GIGYF2",0.879765395894428,0,1.46627565982405,2.34604105571848
"GIMAP1",0.586510263929619,0.293255131964809,0,0.879765395894428
"GIMAP2",0.293255131964809,0.293255131964809,0,0.586510263929619
"GIMAP4",0.879765395894428,0.293255131964809,0,1.17302052785924
"GIMAP5",0.879765395894428,0.293255131964809,0,1.17302052785924
"GIMAP6",0.879765395894428,0.293255131964809,0,1.17302052785924
"GIMAP7",0.293255131964809,0.293255131964809,0,0.586510263929619
"GIMAP8",0.586510263929619,0.293255131964809,0,0.879765395894428
"GINS2",0.293255131964809,0,0.293255131964809,0.586510263929619
"GINS3",0.293255131964809,0,0,0.293255131964809
"GIPC2",0.293255131964809,0.293255131964809,0,0.586510263929619
"GIPC3",0.293255131964809,0.586510263929619,0,0.879765395894428
"GIPR",0.293255131964809,0.293255131964809,0.293255131964809,0.879765395894428
"GIT1",0.586510263929619,0.293255131964809,0,0.879765395894428
"GJA1",0.293255131964809,0,0,0.293255131964809
"GJA10",0.586510263929619,0,0,0.586510263929619
"GJA3",0.293255131964809,0.293255131964809,0,0.586510263929619
"GJA4",0.293255131964809,0.293255131964809,0,0.586510263929619
"GJA9",0.293255131964809,0.293255131964809,0,0.586510263929619
"GJB3",0.586510263929619,0.293255131964809,0,0.879765395894428
"GJB4",0.293255131964809,0.293255131964809,0,0.586510263929619
"GJB6",0.293255131964809,0.293255131964809,0,0.586510263929619
"GJC1",0.293255131964809,0,0.293255131964809,0.586510263929619
"GJC3",0.293255131964809,0.586510263929619,0,0.879765395894428
"GJD2",0.879765395894428,0,0.586510263929619,1.46627565982405
"GJD4",0.293255131964809,0,0,0.293255131964809
"GK2",0.879765395894428,0.293255131964809,0,1.17302052785924
"GK5",0.293255131964809,0.586510263929619,0,0.879765395894428
"GKAP1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GKN1",0.586510263929619,0,0,0.586510263929619
"GKN2",0.293255131964809,0,0,0.293255131964809
"GLA",0.293255131964809,0,0,0.293255131964809
"GLB1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GLB1L",0.586510263929619,0,0,0.586510263929619
"GLB1L2",0.293255131964809,0.293255131964809,0,0.586510263929619
"GLB1L3",0.586510263929619,0.293255131964809,0,0.879765395894428
"GLDC",0.586510263929619,0.293255131964809,0.879765395894428,1.75953079178886
"GLE1",0.293255131964809,0.586510263929619,0,0.879765395894428
"GLG1",0.586510263929619,0,0,0.586510263929619
"GLI1",1.46627565982405,7.33137829912024,0,8.79765395894428
"GLI2",1.46627565982405,0.293255131964809,0,1.46627565982405
"GLI3",0.586510263929619,1.46627565982405,0,2.05278592375367
"GLI4",0.293255131964809,0.586510263929619,0,0.879765395894428
"GLIPR1",0.293255131964809,0.879765395894428,0,1.17302052785924
"GLIS1",1.75953079178886,0,0,1.75953079178886
"GLIS3",0.586510263929619,0,0.586510263929619,1.17302052785924
"GLMN",0.293255131964809,0.293255131964809,0,0.293255131964809
"GLOD4",0.293255131964809,0,0.293255131964809,0.586510263929619
"GLP1R",0.293255131964809,0,0,0.293255131964809
"GLP2R",0.586510263929619,0,0.293255131964809,0.879765395894428
"GLRA1",0.293255131964809,0,0,0.293255131964809
"GLRA3",0.293255131964809,0.293255131964809,0.293255131964809,0.879765395894428
"GLRB",0.293255131964809,0.293255131964809,0,0.586510263929619
"GLS",0.879765395894428,0,0,0.879765395894428
"GLS2",0.293255131964809,0.879765395894428,0,1.17302052785924
"GLT1D1",1.17302052785924,0,0,1.17302052785924
"GLT25D1",0.293255131964809,0,0,0.293255131964809
"GLT6D1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GLT8D2",0.879765395894428,0,0,0.879765395894428
"GLTP",0.293255131964809,0,0,0.293255131964809
"GLTSCR2",0.293255131964809,0.293255131964809,0.293255131964809,0.879765395894428
"GLUD1",0.293255131964809,0,0.586510263929619,0.879765395894428
"GLUD2",0.879765395894428,0,0,0.879765395894428
"GLUL",0.586510263929619,0,0,0.586510263929619
"GLYAT",0.586510263929619,0,0,0.586510263929619
"GLYATL1",1.17302052785924,0,0,1.17302052785924
"GLYATL2",0.293255131964809,0,0,0.293255131964809
"GLYR1",0.293255131964809,0.586510263929619,0,0.879765395894428
"GMCL1",0.293255131964809,0,0,0.293255131964809
"GMIP",0.586510263929619,0,0,0.586510263929619
"GML",0.293255131964809,0.586510263929619,0,0.879765395894428
"GMNN",0.293255131964809,0,0,0.293255131964809
"GMPPA",0.293255131964809,0,0,0.293255131964809
"GMPR2",0.586510263929619,0,0.293255131964809,0.879765395894428
"GNA11",0.293255131964809,0.586510263929619,0,0.879765395894428
"GNA14",0.293255131964809,0.586510263929619,0.293255131964809,1.17302052785924
"GNA15",0.293255131964809,0.293255131964809,0,0.586510263929619
"GNAL",0.293255131964809,0,0.293255131964809,0.586510263929619
"GNAS",0.293255131964809,0,0,0.293255131964809
"GNAT3",1.17302052785924,1.46627565982405,0,2.63929618768328
"GNB1",0.293255131964809,0.586510263929619,0.586510263929619,1.46627565982405
"GNB1L",0.586510263929619,0.879765395894428,0.293255131964809,1.75953079178886
"GNB2L1",0.586510263929619,0,0,0.586510263929619
"GNB4",0.293255131964809,2.34604105571848,0,2.63929618768328
"GNB5",0.293255131964809,0,0.293255131964809,0.586510263929619
"GNG2",0.293255131964809,0,0,0.293255131964809
"GNG5",0.293255131964809,0.293255131964809,0,0.586510263929619
"GNL2",0.586510263929619,0.293255131964809,0,0.879765395894428
"GNL3",0.586510263929619,0,0,0.586510263929619
"GNPAT",0.293255131964809,0,0,0.293255131964809
"GNPDA1",0.586510263929619,0,0,0.586510263929619
"GNPNAT1",0.293255131964809,0,0,0.293255131964809
"GNPTAB",0.293255131964809,0,0,0.293255131964809
"GNPTG",0.586510263929619,0.586510263929619,0,1.17302052785924
"GNRHR",0.586510263929619,0,0.293255131964809,0.879765395894428
"GOLGA1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GOLGA2",0.879765395894428,0.293255131964809,0,1.17302052785924
"GOLGA3",0.879765395894428,0.293255131964809,0.293255131964809,1.46627565982405
"GOLGA4",0.879765395894428,0,0,0.879765395894428
"GOLGA5",0.586510263929619,0,0.293255131964809,0.879765395894428
"GOLGA6A",0.293255131964809,0,0,0.293255131964809
"GOLGA6B",0.293255131964809,0,0,0.293255131964809
"GOLGA6C",0.586510263929619,0.293255131964809,0.293255131964809,1.17302052785924
"GOLGA6D",0.586510263929619,0.293255131964809,0.293255131964809,1.17302052785924
"GOLGB1",0.879765395894428,0,0,0.879765395894428
"GON4L",0.879765395894428,0.293255131964809,0,1.17302052785924
"GOPC",0.293255131964809,0.293255131964809,0,0.586510263929619
"GORAB",0.879765395894428,0,0,0.879765395894428
"GORASP2",0.293255131964809,0.293255131964809,0,0.586510263929619
"GOT1",0.293255131964809,0,0.293255131964809,0.586510263929619
"GOT1L1",0.293255131964809,0,0,0.293255131964809
"GOT2",0.293255131964809,0,0,0.293255131964809
"GP5",0.293255131964809,0.293255131964809,0,0.586510263929619
"GP9",0.293255131964809,0,0,0.293255131964809
"GPA33",0.293255131964809,0,0,0.293255131964809
"GPAA1",0.293255131964809,0.586510263929619,0,0.879765395894428
"GPAT2",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPATCH1",0.586510263929619,0.586510263929619,0,1.17302052785924
"GPATCH2",0.293255131964809,0,0.293255131964809,0.586510263929619
"GPATCH3",0.293255131964809,0,0,0.293255131964809
"GPATCH8",0.293255131964809,0,0.293255131964809,0.586510263929619
"GPBP1L1",0.586510263929619,0.293255131964809,0,0.879765395894428
"GPC1",0.293255131964809,0,0.586510263929619,0.879765395894428
"GPC2",0.293255131964809,0.586510263929619,0,0.879765395894428
"GPC3",0.879765395894428,0.293255131964809,0,1.17302052785924
"GPC5",0.586510263929619,0,0.293255131964809,0.879765395894428
"GPC6",0.293255131964809,0,0.586510263929619,0.879765395894428
"GPCPD1",0.293255131964809,0,0,0.293255131964809
"GPD2",0.586510263929619,0,0.293255131964809,0.879765395894428
"GPER",0.293255131964809,2.05278592375367,0,2.34604105571848
"GPHN",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPI",0.293255131964809,0.586510263929619,0,0.879765395894428
"GPLD1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPM6A",0.586510263929619,0.586510263929619,0.293255131964809,1.46627565982405
"GPN1",0.586510263929619,0,0,0.586510263929619
"GPN2",0.293255131964809,0,0,0.293255131964809
"GPNMB",0.293255131964809,0.879765395894428,0,1.17302052785924
"GPR1",0.586510263929619,0,0,0.586510263929619
"GPR101",0.293255131964809,0.586510263929619,0,0.879765395894428
"GPR107",0.586510263929619,0.293255131964809,0,0.879765395894428
"GPR108",0.293255131964809,0,0,0.293255131964809
"GPR109A",0.586510263929619,0,0,0.586510263929619
"GPR109B",0.586510263929619,0,0,0.586510263929619
"GPR110",0.586510263929619,0.293255131964809,0,0.879765395894428
"GPR111",0.293255131964809,0,0,0.293255131964809
"GPR112",1.75953079178886,0.293255131964809,0,2.05278592375367
"GPR113",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPR114",0.586510263929619,0,0.293255131964809,0.879765395894428
"GPR115",0.879765395894428,0,0,0.879765395894428
"GPR116",2.05278592375367,0.293255131964809,0,2.34604105571848
"GPR12",0.293255131964809,0,0,0.293255131964809
"GPR120",0.586510263929619,0,0,0.586510263929619
"GPR124",0.879765395894428,0,0,0.879765395894428
"GPR125",0.879765395894428,0.293255131964809,0,1.17302052785924
"GPR126",0.293255131964809,0,0.586510263929619,0.879765395894428
"GPR128",0.586510263929619,0,0,0.586510263929619
"GPR132",0.879765395894428,0.293255131964809,0,1.17302052785924
"GPR133",1.46627565982405,0,0.293255131964809,1.75953079178886
"GPR137",0.293255131964809,0,0,0.293255131964809
"GPR139",0.586510263929619,0,0,0.586510263929619
"GPR141",1.17302052785924,1.17302052785924,0,2.34604105571848
"GPR142",0.879765395894428,0.293255131964809,0,1.17302052785924
"GPR143",0.879765395894428,0,0.293255131964809,1.17302052785924
"GPR146",0.293255131964809,2.05278592375367,0,2.34604105571848
"GPR148",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPR149",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPR15",0.586510263929619,0,0,0.586510263929619
"GPR153",0.293255131964809,0,0,0.293255131964809
"GPR155",0.293255131964809,0,0,0.293255131964809
"GPR156",0.293255131964809,0,0,0.293255131964809
"GPR158",0.586510263929619,0,0.586510263929619,1.17302052785924
"GPR161",0.879765395894428,0,0,0.879765395894428
"GPR17",0.293255131964809,0,0,0.293255131964809
"GPR171",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPR172A",0.293255131964809,0,0,0.293255131964809
"GPR174",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPR179",1.75953079178886,0,0.586510263929619,2.34604105571848
"GPR180",0.293255131964809,0,0,0.293255131964809
"GPR182",0.293255131964809,1.17302052785924,0,1.46627565982405
"GPR19",0.293255131964809,0.293255131964809,0.586510263929619,1.17302052785924
"GPR20",0.586510263929619,0.586510263929619,0,1.17302052785924
"GPR21",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPR22",0.586510263929619,0.293255131964809,0,0.879765395894428
"GPR26",0.293255131964809,0,0,0.293255131964809
"GPR27",0.293255131964809,0,0,0.293255131964809
"GPR31",0.293255131964809,0,0.586510263929619,0.879765395894428
"GPR32",0.879765395894428,0,0.293255131964809,1.17302052785924
"GPR34",0.879765395894428,0,0.293255131964809,1.17302052785924
"GPR35",0.293255131964809,0,0.293255131964809,0.586510263929619
"GPR37",1.17302052785924,0.586510263929619,0,1.75953079178886
"GPR4",0.586510263929619,0.293255131964809,0.293255131964809,1.17302052785924
"GPR44",0.586510263929619,0,0,0.586510263929619
"GPR45",0.879765395894428,0.293255131964809,0,1.17302052785924
"GPR50",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPR52",0.293255131964809,0,0,0.293255131964809
"GPR6",0.879765395894428,0,0,0.879765395894428
"GPR61",0.293255131964809,0.293255131964809,0,0.293255131964809
"GPR63",0.293255131964809,0,0.293255131964809,0.586510263929619
"GPR64",0.879765395894428,0,0.293255131964809,1.17302052785924
"GPR65",0.293255131964809,0,0,0.293255131964809
"GPR75",0.293255131964809,0,0,0.293255131964809
"GPR77",0.586510263929619,0,0,0.586510263929619
"GPR78",0.586510263929619,0,0,0.586510263929619
"GPR81",0.586510263929619,0,0,0.586510263929619
"GPR82",0.293255131964809,0,0.293255131964809,0.586510263929619
"GPR83",0.879765395894428,0.293255131964809,0,1.17302052785924
"GPR84",0.293255131964809,0.293255131964809,0,0.586510263929619
"GPR85",0.586510263929619,0.586510263929619,0,1.17302052785924
"GPR89B",0.293255131964809,0,0,0.293255131964809
"GPR97",0.293255131964809,0,0.293255131964809,0.586510263929619
"GPR98",5.86510263929619,0,0.293255131964809,6.158357771261
"GPRASP1",0.293255131964809,0,0,0.293255131964809
"GPRASP2",1.17302052785924,0,0,1.17302052785924
"GPRC6A",1.17302052785924,0,0,1.17302052785924
"GPRIN1",0.586510263929619,0,0.293255131964809,0.879765395894428
"GPRIN2",0.586510263929619,0,0.586510263929619,1.17302052785924
"GPRIN3",0.586510263929619,0,0,0.586510263929619
"GPS1",0.293255131964809,0.586510263929619,0,0.879765395894428
"GPS2",0.293255131964809,0,0.586510263929619,0.879765395894428
"GPSM2",0.586510263929619,0.293255131964809,0,0.586510263929619
"GPX5",0.293255131964809,0,0,0.293255131964809
"GRAMD1A",0.293255131964809,0.586510263929619,0,0.879765395894428
"GRAMD1B",0.586510263929619,0.586510263929619,0,1.17302052785924
"GRAMD1C",0.293255131964809,0.879765395894428,0,1.17302052785924
"GRAMD3",0.586510263929619,0,0.293255131964809,0.879765395894428
"GRAP2",0.293255131964809,0,0,0.293255131964809
"GRASP",0.293255131964809,0.586510263929619,0,0.879765395894428
"GRB10",0.879765395894428,3.2258064516129,0,4.10557184750733
"GRB7",0.879765395894428,0,0.293255131964809,1.17302052785924
"GREB1",0.586510263929619,0.879765395894428,0,1.46627565982405
"GRHL1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GRHL2",1.17302052785924,0,0,1.17302052785924
"GRHL3",1.75953079178886,0,0,1.75953079178886
"GRIA1",1.17302052785924,0,0,1.17302052785924
"GRIA2",0.293255131964809,0.293255131964809,0,0.586510263929619
"GRIA3",1.17302052785924,0,0,1.17302052785924
"GRIA4",0.293255131964809,0.293255131964809,0,0.586510263929619
"GRID1",0.586510263929619,0,0.586510263929619,1.17302052785924
"GRID2",1.17302052785924,0.586510263929619,0.879765395894428,2.63929618768328
"GRIK1",1.17302052785924,0.293255131964809,0,1.46627565982405
"GRIK2",0.293255131964809,0,0.879765395894428,1.17302052785924
"GRIK3",1.46627565982405,0.293255131964809,0,1.75953079178886
"GRIK4",0.293255131964809,0.586510263929619,0,0.879765395894428
"GRIK5",0.293255131964809,0.293255131964809,0,0.586510263929619
"GRIN1",0.586510263929619,0.879765395894428,0,1.46627565982405
"GRIN2A",3.2258064516129,0.586510263929619,0,3.81231671554252
"GRIN2B",1.46627565982405,0.293255131964809,0,1.75953079178886
"GRIN2C",1.17302052785924,0.586510263929619,0,1.75953079178886
"GRIN2D",0.879765395894428,0,0.293255131964809,1.17302052785924
"GRIN3A",1.17302052785924,0.293255131964809,0,1.46627565982405
"GRIP1",2.05278592375367,2.34604105571848,0,4.10557184750733
"GRIPAP1",0.586510263929619,0,0.293255131964809,0.879765395894428
"GRK1",0.293255131964809,0.293255131964809,0,0.586510263929619
"GRK4",0.586510263929619,0,0,0.586510263929619
"GRK5",0.293255131964809,0,0.879765395894428,1.17302052785924
"GRK7",0.293255131964809,0.293255131964809,0,0.586510263929619
